Port,Protocol,Count
26334,unknown,1
14673,eigrp,5
62106,unknown,1
3959,unknown,1
22804,ospfigp,10
36143,unknown,1
37392,ipv6-route,1
6987,tcp,11
30734,tcp,11
25071,unknown,1
2249,unknown,1
64631,unknown,1
8166,unknown,1
51400,unknown,1
1373,tp++,1
10205,unknown,1
3433,pim,8
42166,icmp,10
12954,igmp,13
41061,gre,7
36699,tcp,10
63987,ipip,1
63952,unknown,1
6863,vrrp,6
25906,xns-idp,1
48261,ospfigp,7
1029,vrrp,11
45092,unknown,1
25399,pnni,1
64898,tcp,9
54518,ipv6-nonxt,1
64034,netblt,1
60279,gre,11
34946,nsh,1
14281,mtp,10
64500,xnet,4
14575,icmp,14
19526,tcp,10
12370,unknown,1
6619,fc,1
27040,sctp,5
10747,ospfigp,10
9540,gre,6
5224,il,6
58220,unknown,1
57330,unknown,1
60466,gre,6
5972,xnet,8
41226,ospfigp,9
39642,pup,1
63348,unknown,1
50663,pvp,1
617,pim,12
48714,sctp,10
39817,udp,1
47122,srp,1
29662,sctp,14
49074,leaf-2,1
50321,udp,10
23930,igmp,12
10909,vrrp,7
21062,tcp,9
36835,ddp,11
59178,larp,13
5364,gre,10
23088,ospfigp,8
13735,ax.25,1
52011,unknown,1
5977,larp,10
41286,ospfigp,11
16133,vrrp,6
57910,ospfigp,4
6993,rsvp-e2e-ignore,1
54318,unknown,1
35985,igmp,7
49071,gre,6
35296,unknown,1
49888,unknown,2
39724,tcp,9
40365,igmp,11
31363,eigrp,10
2994,unknown,1
8195,igmp,1
39522,unknown,1
41972,eigrp,7
38826,snp,1
30355,idrp,1
19140,igmp,7
34991,unknown,1
886,tlsp,1
29111,nsfnet-igp,1
621,ethernet,1
7028,nsh,11
15465,xnet,14
24870,leaf-2,1
50912,igmp,1
28389,unknown,1
46286,larp,1
23517,unknown,1
48799,uti,1
57012,tcp,7
17657,unknown,1
18270,igmp,10
45152,nvp-ii,1
3531,ospfigp,11
29605,rdp,9
64506,eigrp,10
37725,sctp,4
40675,eigrp,14
57084,rdp,6
10911,mobility header,1
57728,mtp,8
33874,eigrp,10
27031,pim,3
25353,udp,11
57024,eigrp,6
46820,pnni,1
11669,unknown,1
34443,sctp,11
65426,gre,8
49941,a/n,1
27108,narp,1
8278,gre,7
12116,unknown,1
2407,mpls-in-ip,1
20867,icmp,11
3446,gre,10
62775,pim,6
16214,igmp,12
17822,gre,10
31955,tcp,7
4851,igmp,4
57545,unknown,1
33586,sctp,14
47237,eigrp,6
61071,gre,7
20713,unknown,1
48594,eigrp,10
55378,gre,8
17540,snp,1
29872,ipx-in-ip,11
40559,unknown,1
2571,tcp,9
556,rsvp-e2e-ignore,1
42624,tcp,5
26685,tcp,7
27936,vrrp,8
6824,unknown,1
22365,vines,1
25378,rdp,8
57488,netblt,1
3823,emcon,1
65521,unknown,1
3163,icmp,9
54328,egp,1
51381,esp,1
50872,unknown,1
57994,gre,10
26477,ah,9
51271,unknown,1
36539,xtp,1
57407,egp,1
42712,unknown,1
21263,unknown,1
15485,ospfigp,2
77,sat-expak,1
103,unknown,1
18184,tcp,6
56723,eigrp,9
2421,gre,4
39882,aggfrag,1
23144,pim,6
19387,mtp,5
48291,pim,8
43651,udp,3
18416,skip,1
2854,unknown,1
61331,ospfigp,8
22435,hmp,1
1656,tcp,7
4013,vrrp,15
2530,udp,7
16874,unknown,1
3318,unknown,1
28545,gre,9
3975,unknown,1
5588,icmp,8
31479,udp,10
9988,icmp,7
34259,rdp,13
16756,esp,6
54819,rdp,1
60663,ospfigp,9
38647,gre,8
2549,gre,11
30779,sctp,5
56600,eigrp,8
3906,unknown,1
13749,icmp,12
11721,xnet,1
49079,unknown,1
22110,unknown,1
7684,udp,5
33481,il,7
29490,unknown,1
49043,wesp,1
59464,udp,6
59563,unknown,1
62153,sctp,10
12337,unknown,2
40859,udp,1
44783,unknown,1
56906,ospfigp,15
8379,ddp,6
21858,eigrp,11
35146,unknown,1
45247,unknown,1
11734,cpnx,1
15027,icmp,12
7570,icmp,6
8753,ospfigp,5
49292,ospfigp,7
50968,pim,10
59095,tcp,1
58859,xns-idp,1
55672,trunk-2,1
18778,unknown,1
37284,igmp,14
1957,unknown,1
1868,ospfigp,4
49448,igmp,13
65255,rdp,14
16978,mtp,1
25365,ipip,1
37433,unknown,1
13142,igmp,12
52360,sctp,4
64206,vines,1
11103,icmp,6
19975,gre,13
48382,ah,11
10516,iptm,1
30198,unknown,1
53357,eigrp,9
26848,tcp,9
28435,ospfigp,10
38486,sctp,9
7787,sdrp,1
5334,merit-inp,1
64866,xnet,6
700,ospfigp,9
6550,swipe (deprecated),1
1671,dsr,1
52200,gre,12
30136,eigrp,10
22250,unknown,1
29513,secure-vmtp,1
60612,gre,12
12162,udp,12
15182,ah,7
31151,tcp,12
54422,mtp,9
50708,igmp,6
47355,ospfigp,10
28260,swipe (deprecated),1
36779,trunk-1,1
15859,igmp,7
3040,tcp,10
36090,iso-ip,1
10665,l2tp,1
912,st,1
13720,eigrp,9
20137,wesp,1
44498,unknown,1
47050,ifmp,1
59963,unknown,1
7454,sctp,9
17146,irtp,1
47288,narp,1
46882,unknown,1
49488,unknown,1
53851,min-ipv4,1
2290,igmp,7
58865,tcp,13
23209,gre,7
33799,icmp,11
26841,unknown,1
33668,unknown,1
5428,xnet,1
11733,unknown,1
31140,icmp,10
14301,vrrp,7
33455,wsn,1
21915,unknown,1
8755,sctp,9
28184,unknown,1
20799,unknown,1
48843,dsr,1
6034,icmp,10
56402,pim,13
8135,skip,1
22405,mtp,7
58186,mtp,9
26270,unknown,1
58385,tcp,10
18235,sctp,4
51975,icmp,12
43964,unknown,1
990,gre,6
30424,pim,11
40425,unknown,1
39756,ddx,1
63867,idpr,1
5109,tcp,8
29212,tcp,12
51542,tcp,15
26373,sctp,10
51731,igmp,1
47986,sun-nd,1
16662,vrrp,10
29476,ax.25,1
8836,ddx,1
62015,unknown,1
32172,tcp,10
8597,il,14
52239,pim,10
55504,udp,7
64105,sps,1
42654,pim,8
6171,unknown,1
43240,icmp,11
40236,icmp,7
29810,pim,14
40506,unknown,1
52032,vines,1
58687,vrrp,9
2717,pim,16
41456,unknown,1
31215,tcp,7
31089,ipx-in-ip,8
64059,vrrp,14
31975,gre,11
56568,eigrp,7
6425,l2tp,1
6032,gre,11
23572,pim,9
16242,bbn-rcc-mon,1
3687,gre,12
1124,igmp,4
13116,idpr-cmtp,1
62424,min-ipv4,1
32170,sctp,12
54027,pim,9
64826,unknown,1
7298,sctp,6
43528,igmp,6
52128,icmp,9
23046,xnet,5
62125,ipx-in-ip,7
6546,udp,10
36200,icmp,1
5157,nsh,8
19863,unknown,1
40773,pim,7
22883,vrrp,8
12285,igmp,7
15852,ospfigp,12
58788,igmp,10
45233,udp,5
49827,egp,1
25889,xnet,5
5364,ospfigp,4
34578,compaq-peer,1
3026,wb-mon,1
22258,igmp,15
26825,unknown,1
5184,unknown,1
23033,gre,13
5469,gre,6
49891,tcp,8
8172,netblt,1
20754,larp,11
15912,eigrp,7
63650,unknown,1
10299,mtp,1
30658,tcp,7
18280,pim,4
30356,kryptolan,1
49366,ospfigp,6
28800,unknown,1
60992,il,9
49726,pim,11
3458,igmp,9
53594,udp,10
29163,icmp,10
48212,igmp,9
37484,fc,1
51306,igmp,7
57655,eigrp,10
19437,unknown,1
33318,igmp,11
42180,pim,6
18555,ipip,1
63619,sm (deprecated),1
37240,ipv6-frag,1
62353,qnx,1
37705,igmp,7
31926,unknown,1
65376,unknown,1
25099,argus (deprecated),1
60866,unknown,1
21425,unknown,1
47871,sctp,12
7959,icmp,6
46418,nsh,10
20518,unknown,1
5317,gre,9
36865,gre,8
59325,unknown,1
2801,mtp,14
32240,ipx-in-ip,6
8845,udp,7
8917,wb-expak,1
56931,unknown,1
41659,gre,6
17302,eigrp,6
47059,sat-mon,1
23302,unknown,1
45146,pim,23
59425,micp (deprecated),1
5019,ospfigp,10
50707,uti,1
49143,unknown,1
39496,ah,7
56703,esp,4
63019,idrp,1
45485,unknown,1
15005,xns-idp,1
44665,netblt,1
27277,unknown,1
35692,encap,1
60578,hmp,1
40694,icmp,12
13343,ospfigp,12
13331,hip,1
7818,tcp,7
29453,tcp,10
53716,udp,9
55524,ipcv,1
5212,igmp,9
57831,il,9
60466,unknown,1
48202,ospfigp,12
31711,eigrp,10
27155,vrrp,6
12233,nsh,4
60650,crtp,1
32489,ptp,1
63370,gre,8
38465,mtp,1
49450,tcp,3
58657,unknown,1
45890,sctp,12
38225,gre,6
59313,gre,6
36216,ah,1
4122,ddp,11
63217,unknown,1
39818,unknown,1
62153,igmp,9
11612,icmp,10
62616,mtp,1
56264,ospfigp,12
30402,sprite-rpc,1
12380,unknown,1
42418,tcp,14
26705,ddp,1
51690,visa,1
26235,ipip,1
52782,st,1
35574,swipe (deprecated),1
6616,udp,12
46631,xnet,1
63569,sctp,8
24698,mtp,9
9508,larp,5
36036,unknown,1
59186,icmp,14
13475,unknown,1
34094,unknown,1
38685,unknown,1
53861,unknown,1
61317,vrrp,7
17338,sctp,7
7974,vrrp,7
18235,igmp,6
9292,pim,7
34559,eigrp,8
21203,rohc,1
41496,gre,8
24862,udp,6
1781,rvd,1
63057,pvp,1
21883,ah,1
49829,unknown,1
18689,icmp,8
25894,ptp,1
30393,unknown,1
56390,sctp,7
3312,gre,7
51233,gre,5
18406,unknown,1
2730,unknown,1
2089,ospfigp,13
41642,visa,1
56582,swipe (deprecated),1
59082,unknown,1
46606,trunk-2,1
21076,igmp,7
28435,icmp,1
37943,gre,10
52417,igmp,12
9940,larp,7
23883,il,9
48529,tcp,6
37099,gre,5
17118,gre,10
21602,ifmp,1
57137,ospfigp,10
25354,nsh,11
49608,mtp,11
62530,sctp,8
41712,gre,11
22217,unknown,1
12003,rdp,15
11476,icmp,15
7035,hmp,1
55495,pim,12
17273,unknown,1
45552,ipx-in-ip,5
64925,ospfigp,6
57743,irtp,1
65336,udp,11
65503,bbn-rcc-mon,1
15493,unknown,1
27541,udp,9
64533,tcp,11
32307,gmtp,1
52441,gre,7
31944,ospfigp,10
56328,ospfigp,8
59221,igmp,7
34984,unknown,1
18073,udp,24
41859,igmp,6
19898,ospfigp,1
7045,unknown,1
48091,unknown,1
23250,rsvp-e2e-ignore,1
53739,ospfigp,12
53508,sctp,12
62715,ipv6-icmp,1
52482,ospfigp,8
36570,igmp,9
37772,rdp,8
10826,unknown,1
53677,icmp,8
30460,udp,8
18882,tcp,9
24352,eigrp,8
26298,tcp,8
60085,gre,1
14622,shim6,1
28116,ospfigp,7
28636,aggfrag,1
51400,secure-vmtp,1
11897,ipx-in-ip,8
57240,igmp,8
14972,sps,1
37245,larp,9
5488,pnni,1
16542,udp,10
44919,unknown,1
64384,dgp,1
43299,tcp,6
60602,xnet,14
43429,eigrp,12
51004,esp,4
64090,sctp,6
51656,ospfigp,17
27094,igmp,8
27353,eigrp,9
11056,ddp,17
24907,icmp,6
55867,ah,9
58711,unknown,1
50489,unknown,1
23208,nsh,8
44838,unknown,1
63901,pim,9
30626,icmp,11
3998,l2tp,1
24348,vrrp,6
18896,mtp,14
6859,hmp,1
48981,unknown,1
26887,gre,4
47303,unknown,1
37216,sctp,8
11021,unknown,1
2395,aris,1
43545,icmp,6
56698,unknown,1
1585,secure-vmtp,1
42108,unknown,1
24768,mtp,12
22962,unknown,1
45409,pipe,1
40778,mpls-in-ip,1
1769,sctp,12
2798,br-sat-mon,1
1600,igmp,8
11520,ospfigp,9
48154,sctp,12
14722,unknown,1
58611,xns-idp,1
51033,unknown,1
9866,sctp,10
33328,icmp,1
58396,eigrp,7
7772,tcp,12
60553,srp,1
2442,ospfigp,6
6167,iso-tp4,1
14276,sctp,10
61463,unknown,1
35556,unknown,1
18005,igmp,9
10138,unknown,1
59071,sdrp,1
33089,gre,9
39273,cftp,1
27451,aris,1
23596,unknown,1
42319,unknown,1
1108,udplite,1
35492,eigrp,7
41667,vrrp,1
38088,udplite,1
35356,icmp,13
9777,tcp,10
24225,eigrp,7
49034,vrrp,9
27477,ospfigp,12
31062,igmp,8
56340,mux,1
3620,rvd,1
41774,tcp,8
64140,udp,10
40362,udp,8
41133,unknown,1
31399,gre,8
55299,ospfigp,11
49319,sctp,8
37992,gre,11
50660,visa,1
7624,mobility header,1
9517,nsfnet-igp,1
34771,pim,10
6308,gre,10
63990,udp,12
36182,tcp,12
36610,iatp,1
21375,ipv4,1
24673,udp,13
37433,ah,6
21631,mpls-in-ip,1
12863,igmp,10
32652,ospfigp,9
55574,bna,1
17512,igmp,9
64999,nsh,11
910,sctp,4
36034,igmp,8
16680,ddp,7
63985,unknown,1
12507,pim,10
60179,wb-mon,1
48975,rdp,10
36711,unknown,1
26505,igmp,6
16349,icmp,7
61770,eigrp,12
6306,tcp,7
25931,unknown,1
20955,udp,5
53084,unknown,1
47097,sctp,10
26064,tcp,8
15334,argus (deprecated),1
47368,xnet,2
38816,nsh,5
3244,sctp,7
38640,tcp,9
15111,unknown,1
16455,tcp,12
20666,il,1
39366,igmp,15
29571,tcp,10
64131,ddx,1
32511,pim,8
52862,tcp,9
56652,unknown,1
30633,unknown,1
58414,stp,1
59371,vrrp,14
17249,ifmp,1
39756,gre,10
38393,unknown,1
44054,argus (deprecated),1
3124,fc,1
23485,iptm,1
53503,cbt,1
44512,skip,1
33179,min-ipv4,1
20945,netblt,1
62296,mtp,8
40648,ospfigp,12
17525,ospfigp,11
63295,vrrp,9
41697,igmp,8
30415,unknown,1
8636,sctp,6
33251,udp,13
25619,vrrp,8
63932,unknown,1
17219,wb-expak,1
48425,nsh,9
38406,iso-ip,1
42149,ipv6-frag,1
34721,udp,9
41337,idpr,1
2658,tcp,7
38471,pim,7
46186,mtp,1
5231,unknown,1
39156,unknown,1
43717,unknown,1
3632,sctp,7
60756,udplite,1
30989,igmp,15
34359,il,1
26540,mobility header,1
34733,srp,1
9060,egp,1
16942,i-nlsp,1
3142,icmp,11
15293,leaf-2,1
46725,unknown,1
64063,ipx-in-ip,8
8720,ipx-in-ip,1
65389,hopopt,8
36907,unknown,2
20810,st,1
29148,unknown,1
54770,mfe-nsp,1
26003,tcp,5
49635,sctp,12
56900,smp,1
57740,eigrp,16
4350,vrrp,4
58479,icmp,4
42255,pgm,1
53535,unknown,1
3126,vines,1
13959,sctp,8
18567,unknown,1
32937,unknown,1
47018,unknown,1
57505,unknown,1
8076,ipx-in-ip,8
25895,eigrp,11
61078,dcn-meas,1
33737,larp,1
46049,xnet,6
359,vrrp,5
42649,pim,6
62064,unknown,1
40709,gre,7
20108,ddp,14
50847,i-nlsp,1
26634,sctp,9
24221,tcp,4
38797,shim6,1
20924,unknown,1
32960,larp,4
36157,unknown,1
33453,sscopmce,1
61293,prm,1
41172,l2tp,1
8835,mux,1
58733,ospfigp,9
50756,eigrp,11
27778,xnet,9
46484,udp,12
51442,igmp,11
11436,gre,4
8301,vrrp,15
23715,il,8
36621,tcp,12
26437,udp,9
23559,pim,10
8771,unknown,1
33060,gre,9
5394,ospfigp,7
50591,fire,1
24209,udplite,1
58846,il,11
35965,iptm,1
25042,sctp,10
56026,sctp,5
9908,eigrp,8
52252,snp,1
9797,prm,1
11421,unknown,1
11063,esp,9
51948,sctp,13
14959,il,7
5224,eigrp,7
60569,ipv6-opts,1
12462,eigrp,10
33695,a/n,1
6507,vrrp,11
62491,unknown,1
8669,mpls-in-ip,1
26432,rdp,10
43127,icmp,10
28720,udp,1
44596,tcp,11
63170,udplite,1
24725,sctp,7
46108,gre,9
32547,tcp,11
47042,icmp,6
33598,gre,9
23761,unknown,1
34396,il,5
11925,unknown,1
38915,smp,1
45526,unknown,1
8858,unknown,1
18723,rdp,1
4542,tcp,7
52761,vmtp,1
4940,sctp,8
21279,unknown,1
15496,gre,5
19721,eigrp,14
21085,xnet,1
12402,vrrp,5
58415,mtp,11
41857,iso-tp4,1
31214,compaq-peer,1
51070,gre,14
30055,udp,7
59832,tcp,11
27096,unknown,1
28999,igmp,12
54311,sctp,11
40349,ipx-in-ip,10
30193,gre,6
47457,dcn-meas,1
15653,dcn-meas,1
8378,swipe (deprecated),1
29883,unknown,1
63925,sctp,13
599,icmp,6
48325,gre,10
955,narp,1
8610,vrrp,10
27295,skip,1
5773,kryptolan,1
43447,vrrp,9
59794,unknown,1
24621,udp,8
30373,pim,8
59006,unknown,1
58146,il,1
193,unknown,1
63116,unknown,1
25051,crtp,1
18134,igmp,7
43743,eigrp,10
63848,unknown,1
41476,chaos,1
2247,rohc,1
17880,ospfigp,14
13346,ethernet,1
12690,tcp,7
36023,unknown,1
1134,igmp,12
35065,visa,1
6741,chaos,1
34746,unknown,1
2629,sctp,10
6982,sctp,3
58153,unknown,1
37826,unknown,1
30779,vrrp,9
39096,udp,13
3005,bbn-rcc-mon,1
19715,i-nlsp,1
8716,ipv4,1
10427,unknown,1
37655,ipip,1
55067,xnet,15
27213,ah,7
60545,idrp,1
40504,br-sat-mon,1
55468,igmp,9
24601,shim6,1
58339,icmp,15
39817,ospfigp,7
63710,esp,10
46466,udp,1
50147,unknown,1
52930,iso-tp4,1
64287,eigrp,10
33871,compaq-peer,1
63015,icmp,10
34709,rdp,14
1509,udp,9
9416,unknown,1
30577,mtp,13
47156,ospfigp,7
34538,unknown,1
22862,pim,6
990,bbn-rcc-mon,1
42104,unknown,2
52330,emcon,1
61775,gre,14
29122,sctp,8
19998,pim,8
24285,eigrp,17
34928,pim,6
9455,pim,6
29625,igmp,13
5853,unknown,1
5031,eigrp,9
33972,ah,6
30991,esp,5
9486,pim,8
10037,vrrp,13
26924,tcp,8
23292,ospfigp,11
33043,unknown,1
57557,ipcomp,1
45119,icmp,8
22736,kryptolan,1
16573,igmp,10
25249,unknown,1
58063,vrrp,9
60770,nsh,13
4569,vrrp,9
20843,larp,7
35225,udp,8
53952,3pc,1
55666,igmp,11
14760,argus (deprecated),1
19207,ddp,12
3528,ddp,12
44854,unknown,2
18489,igmp,6
47079,il,10
59324,gmtp,1
21309,scc-sp,1
60165,scps,1
38670,icmp,9
31164,aggfrag,1
26160,sctp,9
6801,eigrp,4
16678,cpnx,1
60107,gre,11
7483,ospfigp,10
28202,udp,11
48102,unknown,1
20272,nsh,11
14389,narp,1
57405,unknown,1
6727,tcp,4
50617,gre,5
25828,wb-mon,1
44257,skip,1
28439,crudp,1
16520,igmp,13
55986,tcp,10
34128,udp,7
31266,scps,1
42384,tcp,4
23661,unknown,1
30434,unknown,1
58794,unknown,1
57837,rsvp-e2e-ignore,1
1836,unknown,1
31243,unknown,1
17184,ddp,6
59200,ospfigp,4
20974,nsh,11
45940,eigrp,7
15284,ospfigp,10
46321,sun-nd,1
27821,bbn-rcc-mon,1
42447,icmp,3
26052,udp,1
29732,wb-expak,1
354,unknown,1
18009,ipv4,1
27542,ospfigp,9
10108,tcp,6
61438,sctp,4
13389,gre,8
8697,unknown,1
13137,unknown,1
37879,unknown,1
47750,vrrp,5
46347,ospfigp,15
57946,bbn-rcc-mon,1
29840,ah,6
65396,pim,10
37840,eigrp,9
48104,ipx-in-ip,8
38627,ipx-in-ip,10
1252,unknown,1
8573,gre,3
26176,gre,7
42584,vrrp,8
31856,gre,7
20584,ippc,1
55914,iplt,1
51864,vrrp,6
46437,pim,11
1397,eigrp,7
54281,udp,11
54305,larp,8
16544,esp,6
36920,unknown,1
42553,sctp,8
13673,sat-expak,1
15238,ah,9
5273,xnet,10
3638,nsh,8
61666,icmp,6
8647,gre,13
45952,vrrp,8
34619,unknown,1
25552,unknown,1
39422,vrrp,7
22089,pim,5
29263,larp,9
64499,icmp,11
26194,pim,2
61228,ospfigp,13
33578,cftp,1
38421,unknown,1
21433,sat-expak,1
663,micp (deprecated),1
61108,unknown,1
8364,unknown,1
62174,vrrp,9
55896,unknown,1
65147,ipv6-frag,1
47853,compaq-peer,1
48868,unknown,1
59304,qnx,1
10026,idrp,1
4807,ipv6-opts,1
48792,icmp,5
1957,mtp,9
39330,unknown,1
19448,crtp,1
36786,rdp,8
38241,ospfigp,14
18906,gre,8
10086,unknown,1
36357,ospfigp,8
35880,ddp,1
14534,unknown,1
34457,unknown,1
15220,ipv6-icmp,1
31300,gre,8
19848,aggfrag,1
42170,unknown,1
22919,unknown,1
2821,unknown,1
40441,unknown,1
26346,dcn-meas,1
37884,igmp,6
10361,ospfigp,9
46328,ospfigp,10
4854,ipv6-nonxt,1
47626,eigrp,6
7257,xnet,11
9516,icmp,14
23665,ippc,1
37650,pim,6
55055,igmp,9
49802,tcp,13
6730,pim,13
7974,ddp,16
35171,igmp,6
24310,udp,9
44794,udp,10
30912,icmp,11
40948,idpr,1
33876,eigrp,6
40324,eigrp,11
27516,tcp,14
20977,unknown,1
1476,unknown,1
13864,icmp,7
30439,i-nlsp,1
44642,eigrp,6
46896,unknown,1
1395,unknown,1
20311,tcp,12
14674,isis over ipv4,1
1039,vrrp,16
42413,unknown,1
31717,xnet,16
21518,ipx-in-ip,6
20797,vrrp,12
11589,gre,11
50064,vrrp,9
35995,ipx-in-ip,7
12897,unknown,1
2784,ospfigp,9
2981,il,4
53855,manet,1
13787,unknown,1
59220,gre,12
24985,visa,1
58380,unknown,1
48678,mtp,13
46360,igmp,11
62640,pim,6
49502,iso-tp4,1
42251,unknown,1
57003,egp,1
63667,igmp,8
58560,udp,13
23943,icmp,8
10430,unknown,1
6454,unknown,1
64580,unknown,1
55904,unknown,1
19766,unknown,1
28170,rsvp,1
56730,udp,9
12267,rdp,1
50000,br-sat-mon,1
7668,gre,9
20569,igmp,12
745,trunk-1,1
4628,rdp,1
50722,nsh,10
53283,rdp,5
25891,ipx-in-ip,11
45415,pvp,1
10821,aggfrag,1
5890,tcp,10
46773,sctp,7
33599,igmp,11
51151,unknown,1
687,unknown,1
10735,sctp,9
15694,pim,11
55132,xnet,17
24430,ggp,1
42746,a/n,1
27773,gre,8
9225,icmp,13
59486,unknown,1
28276,vrrp,15
10738,gre,9
33329,vrrp,10
40078,unknown,1
19686,ah,7
14020,sps,1
37656,ospfigp,10
16521,iso-ip,1
18385,sctp,6
11049,nsh,11
51957,udp,1
61028,sctp,6
35202,pim,6
45959,eigrp,9
44341,unknown,1
17011,sat-expak,1
23712,mtp,15
57672,crudp,1
37827,shim6,1
33249,icmp,1
23956,unknown,1
50607,vrrp,11
57799,tcp,6
9313,eigrp,9
14309,esp,13
23167,srp,1
31857,ospfigp,7
19778,eigrp,6
14010,gre,9
11020,argus (deprecated),1
46118,vrrp,9
8572,igmp,11
19451,icmp,5
14829,eigrp,16
10812,ipx-in-ip,21
49815,mtp,8
51196,gmtp,1
2362,ospfigp,10
37604,br-sat-mon,1
39414,pvp,1
32421,sctp,10
45877,nvp-ii,1
47310,unknown,1
38528,sun-nd,1
48880,sctp,11
37726,ddp,4
31233,pim,10
31039,pim,8
64084,ospfigp,9
45465,unknown,1
21327,icmp,8
62994,unknown,1
20265,sps,1
1633,udp,14
10572,icmp,4
33003,rdp,7
27711,nsh,9
29871,pim,9
915,udp,12
25364,icmp,8
52089,ethernet,1
36285,iptm,1
59108,esp,1
12435,sctp,6
13084,tcp,8
44636,mtp,9
42961,mtp,10
2418,unknown,1
53650,gre,16
59650,unknown,1
31443,sctp,8
5863,icmp,5
35431,eigrp,10
52849,eigrp,17
43830,unknown,1
37286,icmp,10
1112,gre,9
64438,st,1
22041,merit-inp,1
5034,stp,1
9804,ddp,7
15960,unknown,1
6605,tcp,6
56905,udp,14
50374,tcp,8
16185,isis over ipv4,1
54948,icmp,9
56019,ospfigp,5
63505,igmp,6
60312,micp (deprecated),1
11606,nsh,12
21592,rsvp-e2e-ignore,1
11493,i-nlsp,1
47318,iso-tp4,1
8074,hmp,1
11423,pim,10
1710,gre,8
7008,ipx-in-ip,13
55530,igmp,7
62516,unknown,1
9473,xns-idp,1
31812,unknown,1
25530,sctp,10
31442,unknown,1
1216,udp,10
50338,uti,1
15044,gre,13
10459,xnet,8
41445,udp,11
11483,tcp,11
33493,esp,8
40767,gre,8
49064,tcp,9
29015,unknown,1
63343,pim,10
56216,il,8
25931,vrrp,5
35175,pim,6
43800,sctp,6
18625,icmp,4
25849,vrrp,16
56191,ipv6-icmp,1
41792,icmp,11
57501,ospfigp,7
39659,unknown,1
19813,unknown,1
36121,ipx-in-ip,9
43850,ethernet,1
56203,tcp,12
31164,icmp,8
19829,min-ipv4,1
51200,stp,1
5104,unknown,1
7106,ddp,11
18917,mtp,3
63161,tcp,8
41568,eigrp,14
4640,unknown,1
9436,eigrp,9
39506,igmp,13
3618,ax.25,1
55494,pim,13
29214,eigrp,4
63630,udp,9
26541,gre,13
2039,vrrp,5
21279,eigrp,12
52320,unknown,1
60167,pnni,1
35964,sctp,8
10265,unknown,1
15487,unknown,1
11565,unknown,1
26315,unknown,1
57891,sctp,9
22237,sctp,14
42539,aris,1
33450,nsh,9
64294,pim,6
53410,scc-sp,1
61383,unknown,1
17190,vrrp,8
50559,vrrp,15
36408,a/n,1
22955,vrrp,10
39939,unknown,1
37016,igmp,13
22073,idpr-cmtp,1
26473,udp,5
19515,udp,14
57377,il,11
16691,gre,7
59795,unknown,1
59609,pim,8
64400,eigrp,3
11259,vrrp,10
23107,icmp,6
18916,tcp,7
43651,nsh,9
61485,larp,1
29041,tcp,10
55389,unknown,1
10853,unknown,1
7852,esp,4
30025,unknown,1
63438,ah,6
42,unknown,1
14112,ospfigp,1
4814,sctp,11
23734,udp,6
15038,sctp,4
5085,ospfigp,10
3461,icmp,9
19020,eigrp,14
50616,ipx-in-ip,8
36709,igmp,10
20076,rvd,1
14230,ospfigp,13
57021,esp,10
12588,unknown,1
25819,hmp,1
46131,dcn-meas,1
8129,pim,12
4487,igmp,7
44227,unknown,1
53285,vrrp,6
35633,pipe,1
15551,tcp,11
34650,xnet,1
36013,igmp,11
61874,vrrp,9
64735,igmp,7
65275,fc,1
13686,udp,10
60261,esp,5
8200,vrrp,8
21043,rvd,1
1025,gre,12
44111,igmp,6
53931,i-nlsp,1
19241,ah,7
11659,pim,11
21813,ipv6,1
57091,gre,5
58695,eigrp,9
44807,ospfigp,11
63145,gre,5
23672,igmp,7
40052,pvp,1
54756,pim,10
42478,igmp,5
64092,unknown,1
24945,xnet,9
58774,icmp,6
24494,gre,10
10859,unknown,1
548,pim,9
8479,unknown,1
57621,i-nlsp,1
9108,unknown,1
22952,unknown,2
1655,unknown,1
28848,etherip,1
65299,ah,8
10898,iso-ip,1
9082,mtp,10
9693,gre,14
46502,il,9
48890,unknown,1
39066,ospfigp,4
28408,3pc,1
37606,eigrp,10
63474,eigrp,9
12644,pim,11
43746,unknown,1
7733,unknown,1
2004,unknown,1
3215,pgm,1
2873,unknown,1
28504,unknown,1
36698,sctp,8
20183,netblt,1
35884,unknown,1
2707,unknown,1
22733,igmp,9
41475,unknown,1
12737,igmp,12
21924,igmp,6
31644,tcp,12
49955,udp,6
55670,pim,10
50263,sctp,12
22415,pim,1
20128,igmp,7
65300,unknown,1
34693,chaos,1
19477,unknown,1
25900,ifmp,1
47834,unknown,1
25633,il,5
48526,gre,9
52485,tcp,5
53084,vrrp,18
2405,tcp,1
37907,unknown,1
12692,eigrp,12
5859,unknown,1
573,xnet,6
30307,crudp,1
12566,trunk-2,1
49469,unknown,1
10251,udp,7
20587,udp,5
56637,il,5
17627,mtp,1
60295,larp,1
21759,prm,1
53506,unknown,1
29737,igmp,6
64847,aris,1
29585,ah,1
62401,unknown,1
26449,unknown,1
20172,icmp,9
43503,tcp,7
6698,eigrp,10
45546,il,1
25653,aggfrag,1
3070,fire,1
42024,unknown,1
16990,eigrp,9
32950,unknown,1
10200,gre,8
22029,ah,7
57811,vrrp,11
58449,sctp,13
2554,sctp,9
61932,sscopmce,1
61501,udp,5
21814,unknown,2
26890,udp,9
63262,udp,11
